text,label
Lộ diện doanh nhân kín tiếng nắm vốn Ngân hàng ACB,0
Lộ diện thêm nhóm cổ đông nắm giữ lượng lớn cổ phiếu ACB,2
FiinRatings: ACB xếp hạng cao nhất trên bảng đánh giá xếp hạng tín nhiệm,2
"ACB: Ngân hàng lưu ký nội địa, đối tác hàng đầu cho nhà đầu tư trong và ngoài nước",2
Ngân hàng ACB bất ngờ ngưng toàn bộ giao dịch thẻ Từ,0
ACB KHÁNH THÀNH TRỤ SỞ MỚI PHÒNG GIAO DỊCH TRẦN ĐỀ,2
Ngân hàng ACB ngưng toàn bộ giao dịch đối với khách hàng sử dụng chứng minh nhân dân,0
"Chi 4.000 tỷ đồng gom cổ phiếu ACB, hệ sinh thái của nữ doanh nhân Ngô Thu Thúy kinh doanh ra sao?",0
"Công an tìm người bị lừa đảo chuyển tiền vào 12 số tài khoản ngân hàng mở tại Vietcombank, MB, VietinBank, ACB, OCB và VPBank",0
"Hé mở về Âu Lạc, doanh nghiệp đứng sau các pháp nhân nắm gần 4% vốn ACB",0
"Sau ACB, Eximbank (EIB) thông báo ngưng toàn bộ giao dịch thẻ từ",0
ACB tiên phong chương trình cho vay mua nhà đặc biệt dành cho người trẻ,2
Triệu khách hàng sắp đón vía tài lộc từ ACB vào ngày Thần Tài,0
Lãi suất ngân hàng ACB mới nhất tháng 2/2025: Gửi kỳ hạn nào có lãi suất cao nhất?,0
'Đọ' tài sản và lợi nhuận của Sacombank với ACB,2
ACB ưu đãi lãi vay cho người trẻ mua nhà lần đầu,2
ACB launches preferential home loan package for young buyers,2
"ACB nói gì về gói vay mua nhà lãi suất từ 5,5%/năm?",0
ACB tiên phong cho người trẻ vay mua nhà 30 năm,2
"ACB giảm hơn 370 nhân sự trong năm 2024, thu nhập bình quân nhân viên đạt 454 triệu đồng",0
"‘Cơn mưa’ tiền lì xì, lãi suất ưu đãi đầu năm từ Vietcombank, TPBank, ACB, VPBank…: Giao dịch là có quà!",2
ACB ONE được vinh danh là Ứng dụng Ngân hàng số sáng tạo nhất Việt Nam 2024,2
ACB muốn huy động 20.000 tỷ trái phiếu riêng lẻ lần 1/2025,0
Chứng khoán ACB 'ôm' gần 30 triệu cổ phiếu ngân hàng VIB,0
ACB đặt mục tiêu lãi 23.000 tỷ đồng trước thuế trong năm 2025,0
Đánh giá cổ phiếu ACB năm 2025 – Triển vọng tăng trưởng và cơ hội đầu tư,2
ACB trong tốp dẫn đầu các ngân hàng cải thiện sức khỏe thương hiệu,2
"Ngân hàng ACB đặt mục tiêu lãi 23 nghìn tỷ đồng, tiếp tục chia cổ tức tỷ lệ 25%",0
"Phát hiện số dư tài khoản ngân hàng ACB bất ngờ tăng thêm 133 triệu, người phụ nữ U60 ở Hà Tĩnh lập tức lên công an tìm nguyên nhân",0
ACB tuyển dụng hơn 500 nhân sự mới,2
Ngân hàng TMCP Á Châu (ACB) ‘rót’ thêm 1.000 tỷ đồng tăng vốn điều lệ cho Chứng khoán ACB (ABCS),0
"ACB: Vừa chạm ngưỡng 10.000 tỷ vốn điều lệ, công ty chứng khoán liên quan Chủ tịch Trần Hùng Huy lại sắp tăng vốn - Chi tiết bài viết",0
"Ngân hàng đua trả cổ tức khủng: Vietcombank gần 50%, VietinBank 45%, ACB, HDBank và VIB dự kiến trả tiền mặt",0
"ACB đạt lợi nhuận hơn 21 ngàn tỷ đồng, tiếp tục gia tăng thị phần",2
ACB phản bác thông tin ‘lãnh đạo ngân hàng đánh bạc hàng chục triệu USD’,0
"Công an TP.HCM nói về tin đồn 'lãnh đạo ACB đánh bạc, chuyển tiền ra nước ngoài'",0
ACB mất hơn 1.000 tỷ đồng vốn hóa sau khi bị tung tin lãnh đạo đánh bài,0
"Vốn hóa ACB ""bốc hơi"" 1.340 tỉ đồng sau tin thất thiệt",0
Ngân hàng ACB có quyết định quan trọng về tổng giám đốc,2
"ACB tiếp tục gia tăng thị phần, duy trì các chỉ số hiệu quả và an toàn cao trong năm 2024",2
Đặt vé máy bay ưu đãi 650.000 đồng: Cơ hội vàng trên ACB ONE,2
ACB phát thông báo bác bỏ tin bịa đặt trên mạng xã hội,0
Chủ tịch Ngân hàng ACB lên tiếng về thông tin đánh bạc,0
Người phát ngôn Bộ Công an nói về vụ tin đồn lãnh đạo Ngân hàng ACB,0
"ACB bác thông tin lãnh đạo đánh bạc, chuyển tiền ra nước ngoài",0
"ACB nói gì về thông tin ""lãnh đạo ngân hàng đánh bạc, chuyển tiền ra nước ngoài""?",0
Bộ Công an trả lời vụ lãnh đạo Ngân hàng ACB bị tung tin đánh bạc,0
"Bộ Công an nói về thông tin ""lãnh đạo ngân hàng ACB đánh bạc, chuyển tiền ra nước ngoài""",0
"Thông tin sếp ACB đánh bạc, chuyển tiền ra nước ngoài: Ngân hàng lên tiếng",0
Ngân hàng ACB đang làm ăn ra sao?,0
Ngân hàng ACB phát thông cáo bác bỏ tin bịa đặt,0
ACB: 'Lãnh đạo ngân hàng không đánh bạc hay chuyển tiền ra nước ngoài',0
Người phát ngôn Bộ Công an nói về vụ lãnh đạo Ngân hàng ACB bị tung tin đánh bạc,0
Chủ tịch ACB Trần Hùng Huy nhận thù lao 700 triệu đồng/tháng,0
ACB bác bỏ tin đồn thất thiệt về lãnh đạo ngân hàng,0
Công an TP HCM nói gì về thông tin Chủ tịch Ngân hàng ACB bị xúc phạm?,0
"Chủ tịch Ngân hàng ACB bị xúc phạm, luật quy định ra sao?",0
"Chủ tịch ACB vừa bị tin đồn: Nắm khối cổ phiếu nghìn tỷ, thù lao 700 triệu đồng/tháng",0
Nhận lì xì lộc phát cho khi tham gia ACB Tết Tiền Tài Tới,0
"ACB nói gì về thông tin ‘lãnh đạo ngân hàng đánh bạc, chuyển tiền ra nước ngoài’?",0
"Sếp ACB bác tin đánh bạc; bầu Đức, tỷ phú Dương giải quyết nợ nần",0
Ông Từ Tiến Phát tiếp tục dẫn dắt hành trình phát triển bền vững của ACB,2
"Bộ Công an chưa ghi nhận đơn tố 'lãnh đạo ACB đánh bạc, chuyển tiền ra nước ngoài'",0
"ACB bác tin lãnh đạo ngân hàng đánh bạc, chuyển tiền ra nước ngoài",0
"Chủ tịch Ngân hàng ACB lên thông cáo về tin lãnh đạo ngân hàng đánh bạc, chuyển tiền ra nước ngoài",0
"ACB lãi kỷ lục hơn 21.000 tỷ trong năm 2024, nợ xấu tăng gần 47%",0
Tình huống pháp lý tương đối phức tạp trong vụ tung tin lãnh đạo ACB đánh bạc,2
"Dự báo lợi nhuận quý 4/2024 Techcombank, ACB, VPBank, MSB, TPBank,...: Có ngân hàng tăng đột biến 2-3 lần?",0
Bất ngờ thu nhập của nữ đại gia từng chi bộn tiền sở hữu cổ phiếu ACB,0
"Ngân hàng ACB lợi nhuận giảm, gánh nặng nợ xấu tăng",0
"ACB ghi nhận lợi nhuận kỷ lục năm 2024, vượt mốc 21.000 tỷ đồng",2
"ACB lên tiếng: Lãnh đạo đánh bạc, chuyển tiền ra nước ngoài là bịa đặt",0
"Chủ tịch ngân hàng ACB khoe vẻ lãng tử ở tuổi U50, ngồi ghế đá làm 1 việc, dân mạng trầm trồ: ""Sao hay quá vậy""",0
"Chủ tịch ACB Trần Hùng Huy xuất hiện giữa bão tin đồn đánh bạc, chuyển tiền bất hợp pháp ra nước ngoài",0
"Chân dung Trần Hùng Huy: Chủ tịch ACB tài năng vướng tin đồn đánh bạc, chuyển tiền bất hợp pháp",0
Bộ Công an chưa nhận được khiếu kiện vụ việc Chủ tịch Ngân hàng ACB bị tung tin đánh bạc,0
Vì sao Ngân hàng ACB phải nhanh chóng bác thông tin lan truyền về Chủ tịch Trần Hùng Huy?,0
"KQKD ngân hàng năm 2024 đến sáng 23/1: Cập nhật VIB, VPBank, ACB, BVBank,...",0
"BCM - ""Ông trùm"" khu công nghiệp - Pinetree Securities",0
"Tăng cả về giá trị lẫn vốn hoá, cổ phiếu BCM dự báo sắp lọt rổ VN30",2
"Đảo danh mục VN30 tháng 1/2023: Thêm BCM, loại KDH",0
"Ngược dòng thị trường, cổ phiếu BCM tìm về đáy 1 năm",0
BCM phát hành thành công lô trái phiếu 1.300 tỷ đồng,2
BCM - Tổng Công ty Đầu tư và Phát triển Công nghiệp,2
Cổ đông Nhà nước sẽ thoái hơn 30% vốn tại Becamex IDC (BCM),0
Becamex IDC (BCM): Loạt dự án khu công nghiệp quy mô 2.600ha được hỗ trợ đẩy nhanh hoàn thiện yếu tố ‘then chốt’,2
"Tháng 8/2024, BCM đã phát hành thành công 1.800 tỷ trái phiếu riêng lẻ",0
Becamex IDC (BCM) sắp khởi công KCN quy mô 700 ha và khu phức hợp thương mại lớn nhất Việt Nam,2
Becamex IDC (BCM) muốn rút bớt tài sản bảo đảm lô trái phiếu mệnh giá 800 tỷ đồng,0
"Cổ phiếu của BIDV giảm mạnh sau Tết, vốn hóa thị trường “bốc hơi” hơn 40.000 tỷ đồng",0
Chủ tịch BIDV: Tiếp xúc nhà đầu tư chuẩn bị cho đợt tăng vốn mới,2
Shuttler Nguyen Thuy Linh bids farewell to Olympics with impressive win,2
Vì sao BIDV phải trích lập dự phòng rủi ro “khủng”?,0
Một cá nhân ôm trọn 1.000 tỷ đồng lô trái phiếu BIDV,0
Lịch sử giá cổ phiếu BID và những thông tin cần biết,2
Cập nhật cổ phiếu BID – Lợi nhuận Q4/2021 tăng mạnh nhờ chi phí dự phòng giảm,2
BIDV sẽ rao bán lại khoản nợ 4.800 tỷ đồng của chủ dự án Grand Sentosa?,0
BIDV giảm nửa giá bán nợ có tài sản đảm bảo là NEM Tower đang tranh chấp với Vietcombank,0
"BIDV trở thành á quân vốn hóa thị trường chứng khoán Việt Nam, ""vượt mặt"" bộ đôi Vingroup",0
BIDV – Dragon Capital: Hợp tác chiến lược chinh phục thị trường Private Banking Việt Nam,2
Thương hiệu BIDGROUP và câu chuyện xung quanh thương vụ giải cứu Usilk City,2
"BIDV sắp bán khoản nợ 121 tỷ đang được thế chấp 4.086m2 đất Tân Bình, Tp.HCM và 400.000 cổ phiếu DL1",0
A touching scene as hundreds of people bid farewell to Coach Duong Minh Ninh.,2
FUFA president confident PAMOJA bid will land 2027 AFCON,2
BIDV chuẩn bị họp cổ đông bất thường,1
"Sau kiểm toán, lợi nhuận năm 2022 của BIDV ""bốc hơi"" hơn 72 tỷ đồng",0
"BIDV báo lãi trước thuế hơn 27.400 tỷ đồng, đứng thứ hai nhóm Big4",0
BIDV 'bắt tay' với định chế tài chính Edmond de Rothschild,0
Chứng khoán BIDV (BSI) lập liên doanh với thành viên gia tộc quyền lực nhất thế giới Rothschild,2
"BIDGROUP chật vật với nợ ""ngàn tỷ"", lãi cả năm 2023 chỉ 5,4 tỷ đồng",0
"Cổ phiếu BID tăng kịch trần lập đỉnh mới, vốn hóa BIDV vượt mốc 300.000 tỷ đồng",2
Lãi suất tiết kiệm BIDV mới nhất tháng 5/2024,2
BID - Top 20 cổ phiếu có chỉ số phát triển bền vững tốt nhất,2
Cài đặt sinh trắc học tại BIDV như thế nào để chuyển tiền trên 10 triệu đồng từ ngày 01/7?,0
"Vốn hóa nghìn tỷ, BIDGROUP của Chủ tịch Trần Văn Mạnh báo lãi “èo ọt” 2 tỷ đồng nửa đầu năm 2024",0
"‘Ông lớn’ BIDV lãi trước thuế hơn 22.000 tỷ trong 9 tháng, vượt qua MB lọt Top 3 lợi nhuận",2
"BCTC quý 3/2024 sáng 31/10: Vingroup, Vietcombank, BIDV, Đạm Phú Mỹ, Nam Kim... cùng hàng trăm doanh nghiệp dồn dập công bố",0
BIDV mở thêm 6 điểm bán vàng phục vụ nhu cầu người tiêu dùng,2
Ngân hàng BIDV (BID): Hoàn thành 87% mục tiêu lãi cả năm sau 9 tháng,0
"Ngân hàng BIDV (BID) sẽ chia cổ tức tỷ lệ 21% và bán 2,9% vốn trong đầu năm sau",0
Khách hàng BIDV tá hỏa vì hóa đơn tin nhắn SMS Banking hàng triệu đồng?,0
BIDV chốt ngày chia cổ tức bằng cổ phiếu vào cuối tháng 12,0
"BIDV sắp phát hành gần 1,2 tỷ cổ phiếu trả cổ tức",0
"BIDGroup: Vốn “khủng” nhưng nhiều năm báo lãi “lẹt đẹt”, bị cưỡng chế thuế hàng trăm tỷ đồng, sắp đến hạn thanh toán gốc trái phiếu",0
Tại sao gọi BIDV là ngân hàng đầu tư công?,0
"Nợ thuế ""khủng"", BIDGroup đang làm ăn thế nào?",0
Cập nhật lãi suất tiền gửi ngân hàng BIDV mới nhất tháng 12/2024,2
BID-mô hình phát triển kinh tế trong tương lai của địa phương,2
"BIDV (BID) có 19.800 tỷ đồng nợ xấu khả năng mất vốn, cao nhất toàn hệ thống",2
TOP 10 ngân hàng có lãi lớn nhất từ chứng khoán đầu tư năm 2024: BIDV bỏ xa các ngân hàng còn lại,2
"BID chào bán 123,8 triệu cổ phiếu riêng lẻ với giá 38.800 đồng/cổ phiếu",0
Creator.Bid (BID) là gì? Dự án AI Agent đầu tiên mở bán token trên Binance Wallet,0
Lợi nhuận BIDV vượt mốc 31.000 tỷ đồng trong năm 2024,2
"Từ hôm nay, BIDV chính thức từ chối giao dịch chuyển tiền đối với loại tài khoản này",0
Lãi suất tiết kiệm BIDV mới nhất tháng 1/2025,2
"Từ 15/1/2025, mọi giao dịch chuyển tiền vào tài khoản 14 số ở BIDV sẽ bị từ chối",0
"Lợi nhuận BIDV cao thứ ba hệ thống, thu nhập ngoài lãi tăng hơn 88% trong quý IV",2
"Chào bán thành công cổ phiếu riêng lẻ, Ngân hàng BIDV (BID) nâng vốn điều lệ lên hơn 70.200 tỷ đồng",2
"Không chia cổ tức, vì sao cổ phiếu BIDV vẫn được đánh giá ‘đắt xắt ra miếng’?",0
BIDV ‘tung’ gói tín dụng 40.000 tỷ đồng hỗ trợ người dưới 35 tuổi có nhà ở,0
BIDV tung gói tín dụng 40.000 tỷ đồng cho người trẻ có nhà,0
Tập đoàn Bảo Việt (BVH) chi 600 tỷ đồng trả cổ tức bằng tiền cho cổ đông,0
"SCIC thoái vốn loạt ông lớn gồm BMI, BVH, SAB, BMP ngay trong năm 2021",2
"Tập đoàn Bảo Việt (BVH) báo lãi sau thuế gần 2.000 tỷ đồng năm 2021, vượt 93% kế hoạch",0
Tập đoàn Bảo Việt (BVH) 6 năm liên tiếp trong Top 50 công ty niêm yết kinh doanh hiệu quả nhất Việt Nam 2022,2
Cổ phiếu BVH – Thông tin và lịch sử giá,2
Tập đoàn Bảo Việt (BVH) sắp chi hơn 700 tỷ đồng trả cổ tức,0
"BVH lãi quý 1 hơn 616 tỷ đồng, trích lập dự phòng lỗ đầu tư chứng khoán gần 131 tỷ",0
Bảo Việt (BVH) chốt quyền chia cổ tức hơn 10% bằng tiền mặt,0
"VN-Index ngắt chuỗi tăng điểm, cổ phiếu HDB, FPT, BVH được nhà đầu tư “gom” mạnh",2
"Khối ngoại bán ròng hơn 27 triệu cổ phiếu CTG trong tháng 10, Vietinbank hở room",0
"Cổ phiếu CTG VietinBank tăng kịch trần, giá vượt đỉnh lịch sử",0
"Khối ngoại tiếp tục xả CTG, dồn tiền vào chứng chỉ quỹ",0
Cổ đông CTG đón tín hiệu tích cực về chia cổ tức,2
Cập nhật cổ phiếu CTG – Kỳ vọng tăng trưởng mạnh trong năm 2021,2
"Chính phủ “bật đèn xanh”, hơn 1 tỷ cổ phiếu CTG của VietinBank sẽ đổ bộ sàn HoSE trong quý III - IV/2021",0
"NHNN chấp thuận cho VietinBank chia cổ tức để tăng vốn, cổ phiếu CTG ngay lập tức tăng kịch trần",0
"CTG tiếp tục giảm sâu, cổ phiếu ngân hàng lại chìm trong sắc đỏ",0
VietinBank (CTG) muốn thoái bớt vốn tại công ty chứng khoán VietinbankSC và công ty quản lý quỹ,0
"Giá cổ phiếu rơi sâu, một sếp VietinBank vừa mua vào 50.000 cổ phiếu CTG",0
"""Ôm"" full cổ phiếu ngân hàng từ LPB, STB, CTG đến MBB, Thaiholdings của Bầu Thụy gồng lỗ gần 124 tỷ",0
"Cổ phiếu CTG mãi ""chưa về bờ"", VietinBank trả cổ tức bằng tiền mặt tỉ lệ 8%",0
"Một 'đại gia tiền mặt' mua hàng trăm tỷ đồng cổ phiếu VNM trong quý I, sở hữu lượng lớn CTG, MBB, VNR và POW",0
"Vốn Nhà nước sẽ thoái toàn bộ tại Viglacera và giữ nguyên tại PLX, CTG, ACV",0
"Dự báo NIM năm 2023 của VietinBank đạt 2,9%, cổ phiếu CTG lên vùng giá cao nhất 15 tháng",0
Cập nhật cổ phiếu CTG – Tăng trưởng lợi nhuận kỳ vọng tăng tốc trong 3 năm tới,2
"Ngoài tăng vốn điều lệ đột phá, cổ phiếu CTG - Ngân hàng VietinBank còn câu chuyện hấp dẫn nào?",0
Cổ phiếu CTG liệu còn hấp dẫn sau khi Vietinbank phát hành thêm 564 triệu cổ phiếu trả cổ tức?,0
Cập nhật cổ phiếu CTG – Triển vọng tích cực và định giá hấp dẫn,2
"Cổ phiếu CTG tiếp tục bị khối ngoại bán mạnh, một mã ngân hàng tăng hơn 30% sau 2 tuần",0
CTG: 15 năm phát triển cùng thị trường chứng khoán Việt Nam,2
VietinBank (CTG) đang 'ôm' hơn 24.600 tỷ đồng nợ xấu,0
Ngân hàng VietinBank (CTG) hoàn thành 71% mục tiêu lãi tỷ USD sau 9 tháng đầu năm,0
CTG: VietinBank duy trì tăng trường CASA góp phần nâng cao hiệu quả kinh doanh - Chi tiết bài viết,2
Vụ Vạn Thịnh Phát: Giao tài sản thế chấp với dư nợ nghìn tỷ cho VietinBank (CTG) xử lý,0
CTG: Chân dung ông Nguyễn Đình Vinh - tân Chánh Văn phòng Ngân hàng Nhà nước - Chi tiết bài viết,0
"VietinBank thông báo điều chỉnh lãi suất Kỳ 2 từ ngày 20/07/2024 cho đến, nhưng không bao gồm ngày 20/07/2025 của mã trái phiếu CTG2230T2/01 (Mã giao dịch CTG123018) và CTG2232T2/01 (Mã giao dịch CTG123019) | Ngân hàng Thương mại Cổ phầ",0
